VAR_ID,EXPERIAN_ID,EXPERIAN_CATEGORY,LEVEL_1,LEVEL_2,LEVEL_3,VAR_NAME,EXPERIAN_ATTRIBUTE_NAME,EXPERIAN_DB_Col_NAME,CLASS_DEFN,BINNING_FLG,SPLIT_FLG,SPLIT_FLG_NATIONAL_FILE,ATTRIBUTE_NAME_NATIONAL_FILE
493,716,"Demographic-Housing ",Financial,"Home Ownership",Financials,"Estimated Current Monthly Mortgage Payment Ranges","EST CURR MTHLY MORTG PAYMT RNG",EST_CURR_MTHLY_MORTG_PAYMT_RNG,factor,No,fact_fact,No,"Realty Model: Est Cur Monthly Mortgage Pmt-cd v2"
494,717,"Demographic-Housing ",Financial,"Home Ownership",Financials,"Estimated Current Mortgage Amount Ranges","EST CURRENT MORTGAGE AMT RANGE",EST_CURRENT_MORTGAGE_AMT_RANGE,factor,No,fact_fact,No,"Realty Model: Est Cur Mortgage Amount-code v2"
115,D106T,"Demographic-Housing ",Demographic,"Household Characteristics",Financials,"Estimated Household Income Amount","Est HH Income Amount V5",Est_HH_Income_Amount_V5,integer,No,No,No,"Est. HH Income Amount V5"
116,D106N,"Demographic-Housing ",Demographic,"Household Characteristics",Financials,"Estimated Household Income Group","Est Household Income V5",Est_Household_Income_V5,factor,No,No,No,"Est. Household Income V5"
367,103,"Demographic-Housing ",Demographic,"Multi-Person Characteristics","Person 1","Gender Person 1","I1 Gender Code",I1_Gender_Code,factor,No,No,No,"Person 1: Gender"
414,0157M,"Demographic-Housing ",Demographic,"Multi-Person Characteristics","Person 2","Gender Person 2","I2 Gender Code",I2_Gender_Code,factor,No,No,No,"Person 2: Gender"
478,224,"Demographic-Housing ",Demographic,"Household Characteristics","Dwelling Characteristics","Home Business Indicator","Home Business Indicator",Home_Business_Indicator,factor,No,No,No,"Home Business"
372,0113A,"Demographic-Housing ",Demographic,"Household Characteristics","Dwelling Characteristics",Homeowner,"Combined Homeowner",Combined_Homeowner,factor,No,No,No,"Homeowner: Combined Homeowner/Renter"
370,0110A,"Demographic-Housing ",Demographic,"Household Characteristics","Dwelling Characteristics","Household Composition","Household Composition Code",Household_Composition_Code,factor,No,No,No,"Household Composition"
101,D0094,"Lifestyles/Interests-Lifestyle Propensity Models",Psychographic,"Household Likelihood",Financial,"Investments: Active Investor","Inv: Active Invor",Inv_Active_Invor,integer,Yes,No,No,"Invest: Active Investor"
100,D0093,"Lifestyles/Interests-Lifestyle Propensity Models",Psychographic,"Household Likelihood",Financial,"Investments: Brokerage Account Owner","Inv: Brokerage Account Owner",Inv_Brokerage_Account_Owner,integer,Yes,No,No,"Invest: Brokerage Account Owner"
11,B3075,Lifestyle-BehaviorBank-Finance-Invest,Psychographic,"Lifestyle (Yes/No)",Financial,"Investments: CDs/Money Market","CDs/Money Market - Currently",CDs_Money_Market_Currently,factor,No,No,No,"SRVY:HH Lifestyl:Financial:Cds/Money Mkt - Cur"
57,D0040,"Lifestyles/Interests-Lifestyle Propensity Models",Psychographic,"Household Likelihood",Financial,"Investments: Have a Retirement Financial Plan","Invest:Have Retirement Plan",Invest_Have_Retirement_Plan,integer,Yes,No,No,"Invest: Have a Retirement Financial Plan"
12,B3077,Lifestyle-BehaviorBank-Finance-Invest,Psychographic,"Lifestyle (Yes/No)",Financial,"Investments: IRAs","IRAs - Currently",IRAs_Currently,factor,No,No,No,"SRVY:HH Lifestyl:Financial:Iras - Currently"
58,D0041,"Lifestyles/Interests-Lifestyle Propensity Models",Psychographic,"Household Likelihood",Financial,"Investments: Participate in Online Trading","Invest:Online Trading",Invest_Online_Trading,integer,Yes,No,No,"Invest: Participate in Online Trading"
13,B3086,Lifestyle-BehaviorBank-Finance-Invest,Psychographic,"Lifestyle (Yes/No)",Financial,"Investments: Stocks/Bonds","Stocks/Bonds - Currently",Stocks_Bonds_Currently,factor,No,No,No,"SRVY:HH Lifestyl:Financial:Stks/Bond - Cur"
374,119,"Demographic-Housing ",Demographic,"Household Characteristics","Dwelling Characteristics","Length Of Residence","Length of Residence",Length_of_Residence,integer,No,No,No,"Length of Residence"
508,8145,"Lifestyle-BehaviorBank Indicators",Psychographic,"Lifestyle (Yes/No)",Purchases,"Likely Owners: Computers/Peripherals",Computers/Peripherals,Computers_Peripherals,factor,No,No,No,"BehaviorBank: Computers/peripherals"
509,8150,"Lifestyle-BehaviorBank Indicators",Psychographic,"Lifestyle (Yes/No)",Purchases,"Likely Owners: Hi-Tech","Hi-Tech Owner",Hi_Tech_Owner,factor,No,No,No,"BehaviorBank: Hi-tech owner"
510,8166,"Lifestyle-BehaviorBank Indicators",Psychographic,"Lifestyle (Yes/No)",Purchases,"Likely Owners: Internet Subscriber","Internet/Online Subscriber",Internet_Online_Subscriber,factor,No,No,No,"BehaviorBank: Internet/online subscriber"
382,134,"Mail Order Response",Behavioral,"Household Responsiveness","Mail Order","Mail Order Buyer: Books","Books-DM Merc Byr Cat",Books_DM_Merc_Byr_Cat,integer,No,No,No,"MOR Bank: Book Buyer"
381,134,"Mail Order Response",Behavioral,"Household Responsiveness","Mail Order","Mail Order Buyer: Collectibles & Specialty Foods","Col/Spc Food-DM Merc Byr Cat",Col_Spc_Food_DM_Merc_Byr_Cat,integer,No,No,No,"MOR Bank: Collect/Special Foods Buyer"
384,134,"Mail Order Response",Behavioral,"Household Responsiveness","Mail Order","Mail Order Buyer: Crafts & Hobbies","Crafts/Hobbie-DM Merc Byr Cat",Crafts_Hobbie_DM_Merc_Byr_Cat,integer,No,No,No,"MOR Bank: Crafts/Hobby Merchandise Buyer"
390,135,"Mail Order Response",Behavioral,"Household Responsiveness","Mail Order","Mail Order Buyer: Culinary Interest Magazine","Culinary Interest-Mag Byr Cat",Culinary_Interest_Mag_Byr_Cat,integer,No,No,No,"MOR Bank: Culinary Interests Magazine"
401,138,"Mail Order Response",Behavioral,"Household Responsiveness","Mail Order","Mail Order Buyer: Do It Yourselfers","Do It Yourselfers",Do_It_Yourselfers,integer,No,No,No,"MOR Bank: Do-It-Yourselfers"
395,135,"Mail Order Response",Behavioral,"Household Responsiveness","Mail Order","Mail Order Buyer: Family & General Interest Magazine","Family/General-Mag Byr Cat",Family_General_Mag_Byr_Cat,integer,No,No,No,"MOR Bank: Family & General Magazine"
385,134,"Mail Order Response",Behavioral,"Household Responsiveness","Mail Order","Mail Order Buyer: Female Orientation","Female Orient-DM Merc Byr Cat",Female_Orient_DM_Merc_Byr_Cat,integer,No,No,No,"MOR Bank: Female Merchandise Buyer"
394,135,"Mail Order Response",Behavioral,"Household Responsiveness","Mail Order","Mail Order Buyer: Female Orientation Magazine","Female Orient-Mag Byr Cat",Female_Orient_Mag_Byr_Cat,integer,No,No,No,"MOR Bank: Female Oriented Magazine"
383,134,"Mail Order Response",Behavioral,"Household Responsiveness","Mail Order","Mail Order Buyer: Gardening & Farming","Garden/Farm-DM Merc Byr Cat",Garden_Farm_DM_Merc_Byr_Cat,integer,No,No,No,"MOR Bank: Gardening/Farming Buyer"
391,135,"Mail Order Response",Behavioral,"Household Responsiveness","Mail Order","Mail Order Buyer: Gardening & Farming Magazine","Garden/Farming-Mag Byr Cat",Garden_Farming_Mag_Byr_Cat,integer,No,No,No,"MOR Bank: Gardening/Farming Magazine"
388,134,"Mail Order Response",Behavioral,"Household Responsiveness","Mail Order","Mail Order Buyer: General","General-DM Merc Byr Cat",General_DM_Merc_Byr_Cat,integer,No,No,No,"MOR Bank: General Merchandise Buyer"
396,136,"Mail Order Response",Behavioral,"Household Responsiveness","Mail Order","Mail Order Buyer: General Contributor","General-Contribtr Cat",General_Contribtr_Cat,integer,No,No,No,"MOR Bank: General Contributor"
380,134,"Mail Order Response",Behavioral,"Household Responsiveness","Mail Order","Mail Order Buyer: Gifts & Gadgets","Gift/Gadget-DM Merc Byr Cat",Gift_Gadget_DM_Merc_Byr_Cat,integer,No,No,No,"MOR Bank: Gifts and Gadgets Buyer"
389,135,"Mail Order Response",Behavioral,"Household Responsiveness","Mail Order","Mail Order Buyer: Health & Fitness Magazine","Health & Fitness-Mag Byr Cat",Health_Fitness_Mag_Byr_Cat,integer,No,No,No,"MOR Bank: Health and Fitness Magazine"
397,136,"Mail Order Response",Behavioral,"Household Responsiveness","Mail Order","Mail Order Buyer: Health & Institutional Contributor","Health & Inst-Contribtr Cat",Health_Inst_Contribtr_Cat,integer,No,No,No,"MOR Bank: Health & Institution Contributor"
393,135,"Mail Order Response",Behavioral,"Household Responsiveness","Mail Order","Mail Order Buyer: Male & Sport Orientation Magazine","Male & Sport Orien-Mag Byr Cat",Male_Sport_Orien_Mag_Byr_Cat,integer,No,No,No,"MOR Bank: Male Sports Magazine"
386,134,"Mail Order Response",Behavioral,"Household Responsiveness","Mail Order","Mail Order Buyer: Male Orientation","Male Orient-DM Merc Byr Cat",Male_Orient_DM_Merc_Byr_Cat,integer,No,No,No,"MOR Bank: Male Merchandise Buyer"
405,141,"Mail Order Response",Behavioral,"Household Responsiveness","Mail Order","Mail Order Buyer: Miscellaneous","Miscellaneous-Mail Respondr",Miscellaneous_Mail_Respondr,integer,No,No,No,"MOR Bank: Miscellaneous"
402,139,"Mail Order Response",Behavioral,"Household Responsiveness","Mail Order","Mail Order Buyer: News & Financial","News & Financial",News_Financial,integer,No,No,No,"MOR Bank: News and Financial"
404,141,"Mail Order Response",Behavioral,"Household Responsiveness","Mail Order","Mail Order Buyer: Odds & Ends","Odds & Ends-Mail Respondr",Odds_Ends_Mail_Respondr,integer,No,No,No,"MOR Bank: Miscellaneous"
403,140,"Mail Order Response",Behavioral,"Household Responsiveness","Mail Order","Mail Order Buyer: Photography",Photography,Photography,integer,No,No,No,"MOR Bank: Photography"
398,136,"Mail Order Response",Behavioral,"Household Responsiveness","Mail Order","Mail Order Buyer: Political Contributor","Political-Contribtr Cat",Political_Contribtr_Cat,integer,No,No,No,"MOR Bank: Political Contributor"
399,136,"Mail Order Response",Behavioral,"Household Responsiveness","Mail Order","Mail Order Buyer: Religious Contributor","Religious-Contribtr Cat",Religious_Contribtr_Cat,integer,No,No,No,"MOR Bank: Religious Contributor"
392,135,"Mail Order Response",Behavioral,"Household Responsiveness","Mail Order","Mail Order Buyer: Religious Magazine","Religious-Mag Byr Cat",Religious_Mag_Byr_Cat,integer,No,No,No,"MOR Bank: Religious Magazine"
400,137,"Mail Order Response",Behavioral,"Household Responsiveness","Mail Order","Mail Order Buyer: Sweepstakes",Sweepstakes,Sweepstakes,integer,No,No,No,"MOR Bank: Opportunity Seekers & CE"
387,134,"Mail Order Response",Behavioral,"Household Responsiveness","Mail Order","Mail Order Buyer: Upscale","Upscale-DM Merc Byr Cat",Upscale_DM_Merc_Byr_Cat,integer,No,No,No,"MOR Bank: Upscale Merchandise Buyer"
368,0107A,"Demographic-Housing ",Demographic,"Household Characteristics","Dwelling Characteristics","Marital Status","Marital Status - 1",Marital_Status_1,factor,No,fact_fact,No,"Person 1: Marital Status"
337,TP010,"TrueTouch ",Behavioral,"Household Profiles","Engagement Preference","Messaging: A Penny Saved, A Penny Earned","TT: Penny Saved Penny Earned",TT_Penny_Saved_Penny_Earned,integer,No,No,No,"TT: Penny saved a penny earned"
328,TP001,"TrueTouch ",Behavioral,"Household Profiles","Engagement Preference","Messaging: Buy American","TT: Buy American",TT_Buy_American,integer,No,No,No,"TT: Buy American"
330,TP003,"TrueTouch ",Behavioral,"Household Profiles","Engagement Preference","Messaging: Go With The Flow","TT: Go With The Flow",TT_Go_With_The_Flow,integer,No,No,No,"TT: Go with the flow"
338,TP011,"TrueTouch ",Behavioral,"Household Profiles","Engagement Preference","Messaging: Its All In The Name","TT: Its All In The Name",TT_It_s_All_In_The_Name,integer,No,No,No,"TT: Its all in the name"
334,TP007,"TrueTouch ",Behavioral,"Household Profiles","Engagement Preference","Messaging: Look At Me Now","TT: Look At Me Now",TT_Look_At_Me_Now,integer,No,No,No,"TT: Look at me now"
332,TP005,"TrueTouch ",Behavioral,"Household Profiles","Engagement Preference","Messaging: Never Show Up Empty Handed","TT: Never Show Up Empty Handed",TT_Never_Show_Up_Empty_Handed,integer,No,No,No,"TT: Never show up empty handed"
331,TP004,"TrueTouch ",Behavioral,"Household Profiles","Engagement Preference","Messaging: No Time Like The Present","TT: No Time Like The Present",TT_No_Time_Like_The_Present,integer,No,No,No,"TT: No time like present"
333,TP006,"TrueTouch ",Behavioral,"Household Profiles","Engagement Preference","Messaging: On The Road Again","TT: On The Road Again",TT_On_The_Road_Again,integer,No,No,No,"TT: On the road again"
329,TP002,"TrueTouch ",Behavioral,"Household Profiles","Engagement Preference","Messaging: Show Me The Money","TT: Show Me The Money",TT_Show_Me_The_Money,integer,No,No,No,"TT: Show me the money"
335,TP008,"TrueTouch ",Behavioral,"Household Profiles","Engagement Preference","Messaging: Stop And Smell The Roses","TT: Stop And Smell The Roses",TT_Stop_And_Smell_The_Roses,integer,No,No,No,"TT: Stop and smell the roses"
336,TP009,"TrueTouch ",Behavioral,"Household Profiles","Engagement Preference","Messaging: Work Hard, Play Hard","TT: Work Hard Play Hard",TT_Work_Hard_Play_Hard,integer,No,No,No,"TT: Work hard play hard"
218,G2605,Geography-Reference,Geo-Demographic,Geography,"Location Description",Metropolitan/City,"Zip Locality",Zip_Locality,factor,No,No,No,"Zip Locality"
487,615,"Demographic-Housing ",Financial,"Home Ownership",Mortgage,"Mortgage Amount Ranges","Mortgage Amount Ranges",Mortgage_Amount_Ranges,factor,No,No,No,"Mortgage/Home Purchase: Mortgage amount ranges"
490,619,"Demographic-Housing ",Financial,"Home Ownership",Mortgage,"Mortgage Loan Type","Mortgage Loan Type",Mortgage_Loan_Type,factor,No,No,No,"Mortgage/Home Purchase: Mortgage Loan Type"
488,617,"Demographic-Housing ",Financial,"Home Ownership",Mortgage,"Mortgage Rate Type","Mortgage Rate Type",Mortgage_Rate_Type,factor,No,No,No,"Mortgage/Home Purchase: Mortgage Rate Type"
489,618,"Demographic-Housing ",Financial,"Home Ownership",Mortgage,"Mortgage Term in Months","Mortgage Term in Months",Mortgage_Term_in_Months,integer,No,No,No,"Mortgage/Home Purchase: Mortgage Term (in months)"
496,314GZ,Segmentation-Mosaic,Psychographic,"Pre-Defined Segments",Mosaic,"Mosaic: Global Zip4","Mosaic Global Zip4",Mosaic_Global_Zip4,factor,No,No,No,"Mosaic Global Zip4"
495,313HH,Segmentation-Mosaic,Psychographic,"Pre-Defined Segments",Mosaic,"Mosaic: Household","Mosaic Household",Mosaic_Household,factor,No,No,No,"Mosaic Household"
517,314Z,Segmentation-Mosaic,Psychographic,"Pre-Defined Segments",Mosaic,"Mosaic: Zip4","Mosaic: Zip4",Mosaic_Zip4,factor,No,fact_int,fact_int,"Mosaic Zip4"
476,212,"Demographic-Housing ",Demographic,"Household Characteristics",Financials,"National Income Percentile","National Income Percentile",National_Income_Percentile,numeric,No,No,No,"Income percentile national"
311,LE001,"Life EventÂ  ",Behavioral,"Life Event","New Owner","New Homeowner Indicator 6 Mos","New Homeowner Indicator 6 Mos",New_Homeowner_Indicator_6_Mos,factor,No,No,No,"New Homeowner Date Last 6 Mos"
312,LE003,"Life EventÂ  ",Behavioral,"Life Event","New Mover","New Mover Indicator 6 Months","New Mover Indicator 6 Months",New_Mover_Indicator_6_Months,factor,No,No,No,"New Mover Date Last 6 Months"
377,129,"Demographic-Housing ",Demographic,"Household Characteristics","Dwelling Characteristics","Number of Adults in Household","Number of Adults in Household",Number_of_Adults_in_Household,integer,No,No,No,"Number of Adults in Living Unit"
376,122,"Demographic-Children ",Demographic,"Household Characteristics","Dwelling Characteristics","Number of Children in Household","Number of Children (18 or Less",Number_of_Children_18_or_Less,integer,No,No,No,"Number of Children in Living Unit"
514,D200,"Lifestyle and Interests",Demographic,"Household Characteristics",Financials,"Number of Incomes","Number of Incomes",Working_Couples,integer,No,No,No,"Working Couples"
441,160,"Demographic-Housing ",Demographic,"Household Characteristics","Dwelling Characteristics","Occupation Detail","I1 Occupation",I1_Occupation,factor,No,No,No,"Person 1: Occupation Code"
442,161,"Demographic-Housing ",Demographic,"Multi-Person Characteristics","Person 1","Occupation Person 1","Person 1: Occupation Group V2",Person_1_Occupation_Group_V2,factor,No,No,No,"Person 1: Occupation Group V2"
434,0157N,"Demographic-Housing ",Demographic,"Multi-Person Characteristics","Person 2","Occupation Person 2","Person 2: Occupation Group V2",Person_2_Occupation_Group_V2,factor,No,fact_fact,fact_fact,"Person 2: Occupation Group V2"
371,0110P,"Demographic-Housing ",Demographic,"Multi-Person Characteristics","Person 1","Person Type 1","I1 Person Type",I1_Person_Type,factor,No,No,No,"Person 1: Person Type"
413,0157M,"Demographic-Housing ",Demographic,"Multi-Person Characteristics","Person 2","Person Type 2","I2 Person Type",I2_Person_Type,factor,No,No,No,"Person 2: Person Type"
518,P400,Segmentation-GreenAware,Psychographic,"Pre-Defined Segments",Persona,"Persona: Environmental","Persona: Environmental",GreenAware,integer,No,No,No,GreenAware
20,DS003,Segmentation-Simmons,Psychographic,"Pre-Defined Segments",Persona,"Persona: Health and Well-Being","Person 1: Health Well Being",Person_1_Health_Well_Being,factor,No,No,No,"Person 1: Health and Well Being"
19,DS002,Segmentation-Simmons,Psychographic,"Pre-Defined Segments",Persona,"Persona: Mobile Users","Person 1: Mobile Users",Person_1_Mobile_Users,factor,No,No,No,"Person 1: Mobile Users"
452,164,"Segmentation-Political Persona",Psychographic,"Pre-Defined Segments",Persona,"Persona: Political Persona 1","PoliticalPersona I1",PoliticalPersona_I1,factor,No,No,No,"Person 1: PoliticalPersona I1"
453,0164A,"Segmentation-Political Persona",Psychographic,"Pre-Defined Segments",Persona,"Persona: Political Persona 2","PoliticalPersona I2",PoliticalPersona_I2,factor,No,No,No,"Person 2: PoliticalPersona I1"
18,DS001,Segmentation-Simmons,Psychographic,"Pre-Defined Segments",Persona,"Persona: Technology Adoption","Person 1: Technology Adoption",Person_1_Technology_Adoption,factor,No,No,No,"Person 1: Technology Adoption"
36,D0017,"Lifestyles/Interests-Lifestyle Propensity Models",Psychographic,"Household Likelihood",Financial,"Policies: Life Insurance Policy Holders","Lifestyle: Life Ins Policy",Lifestyle_Life_Ins_Policy,integer,Yes,No,No,"Lifestyle: Life Insurance Policy Holders"
37,D0018,"Lifestyles/Interests-Lifestyle Propensity Models",Psychographic,"Household Likelihood",Financial,"Policies: Medical Insurance Policy Holders","Lifestyle: Medical Policy",Lifestyle_Medical_Policy,integer,Yes,No,No,"Lifestyle: Medical Insurance Policy Holders"
38,D0019,"Lifestyles/Interests-Lifestyle Propensity Models",Psychographic,"Household Likelihood",Financial,"Policies: Medicare Policy Holders","Lifestyle: Medicare Policy",Lifestyle_Medicare_Policy,integer,Yes,No,No,"Lifestyle: Medicare Policy Holders"
463,174,Demographic-Children,Demographic,"Household Characteristics","Presence of Child","Presence of Child 10-12","Presence of Child 10-12 V3",Presence_of_Child_10_12_V3,factor,No,No,No,"Children: Age 10-12"
462,174,Demographic-Children,Demographic,"Household Characteristics","Presence of Child","Presence of Child 7-9","Presence of Child 7-9 V3",Presence_of_Child_7_9_V3,factor,No,No,No,"Children: Age 7-9"
472,177,Demographic-Children,Demographic,"Household Characteristics","Presence of Child","Presence of Child Age 0-18","Presence of Child Age 0-18 V3",Presence_of_Child_Age_0_18_V3,factor,No,No,No,"Children: Presence of Child 0-18"
460,174,Demographic-Children,Demographic,"Household Characteristics","Presence of Child","Presence of Child Age 0-3","Presence of Child Age 0-3 V3",Presence_of_Child_Age_0_3_V3,factor,No,No,No,"Children: Age 0-3"
464,174,Demographic-Children,Demographic,"Household Characteristics","Presence of Child","Presence of Child Age 13-15","Presence of Child Age 13-15 V3",Presence_of_Child_Age_13_15_V3,factor,No,No,No,"Children: Age 13-15"
465,174,Demographic-Children,Demographic,"Household Characteristics","Presence of Child","Presence of Child Age 16-18","Presence of Child Age 16-18 V3",Presence_of_Child_Age_16_18_V3,factor,No,No,No,"Children: Age 16-18"
461,174,Demographic-Children,Demographic,"Household Characteristics","Presence of Child","Presence of child Age 4-6","Presence of child Age 4-6 V3",Presence_of_child_Age_4_6_V3,factor,No,No,No,"Children: Age 4-6"
469,176,Demographic-Children,Demographic,"Household Characteristics","Presence of Child","Presence/Gender of Child 10-12","POC 10-12 Yrs Old Gender V3",POC_10_12_Yrs_Old_Gender_V3,factor,No,No,No,"Children: Age 10-12 Gender"
468,176,Demographic-Children,Demographic,"Household Characteristics","Presence of Child","Presence/Gender of Child 7-9","POC 7-9 Yrs Old Gender V3",POC_7_9_Yrs_Old_Gender_V3,factor,No,No,No,"Children: Age 7-9 Gender"
466,176,Demographic-Children,Demographic,"Household Characteristics","Presence of Child","Presence/Gender of Child Age 0-3","POC 0-3 Yrs Old Gender V3",POC_0_3_Yrs_Old_Gender_V3,factor,No,No,No,"Children: Age 0-3 Gender"
470,176,Demographic-Children,Demographic,"Household Characteristics","Presence of Child","Presence/Gender of Child Age 13-15","POC 13-15 Yrs Old Gender V3",POC_13_15_Yrs_Old_Gender_V3,factor,No,No,No,"Children: Age 13-15  Gender"
471,176,Demographic-Children,Demographic,"Household Characteristics","Presence of Child","Presence/Gender of Child Age 16-18","POC 16-18 Yrs Old Gender V3",POC_16_18_Yrs_Old_Gender_V3,factor,No,No,No,"Children: Age 16-18 Gender"
467,176,Demographic-Children,Demographic,"Household Characteristics","Presence of Child","Presence/Gender of child Age 4-6","POC 4-6 Yrs Old Gender V3",POC_4_6_Yrs_Old_Gender_V3,factor,No,No,No,"Children: Age 4-6  Gender"
515,F031,"Financial-ConsumerView Profitability Score",Demographic,"Household Characteristics",Financials,"Profitability Score","Profitability Score",ConsumerView_Profitability_Scr,integer,No,No,No,"ConsumerView Profitability Scr"
485,612,"Demographic-Housing ",Financial,"Home Ownership",Purchase,"Purchase Amount Ranges","Purchase Amount Ranges",Purchase_Amount_Ranges,factor,No,No,No,"Mortgage/Home Purchase: Purchase amount ranges"
512,P500,"Lifestyle and Interests - Lifestyles",Behavioral,"Household Profiles","Purchase Decisions","Purchase Decisions: Digital Dads","Purchase Decisions: Digital Dads",Digital_Dads,integer,No,No,No,"Digital Dads"
513,P501,"Lifestyle and Interests - Lifestyles",Behavioral,"Household Profiles","Purchase Decisions","Purchase Decisions: Digital Moms","Purchase Decisions: Digital Moms",Digital_Moms,integer,No,No,No,"Digital Moms"
217,G2603,Geography-Reference,Geo-Demographic,Geography,"Location Description",Rural/Urban,"Rural-Urban County Size Code",Rural_Urban_County_Size_Code,factor,No,No,No,"Census: Rural-Urban County Size Code"
307,G3409,"Demographic-CAPE-Factor Variables",Geo-Demographic,Census,Over/Under,"Score: African American vs. Non-African American","African American vs. Non Sco",African_American_vs_Non_Sco,numeric,No,No,No,"African American vs. Non-African American Score"
207,GF391,"Financial-Premier Summarized Credit",Financial,"Credit Statistics",Factor,"Score: Bad Versus Good Credit","Bad Versus Good Credit",Bad_Versus_Good_Credit,numeric,No,No,No,"SCSP: Factor Score -Bad Vs Good Credit"
309,G3411,"Demographic-CAPE-Factor Variables",Geo-Demographic,Census,Over/Under,"Score: College Student Areas vs. Non-College Student Areas","Coll Student Areas vs. Non Sco",Coll_Student_Areas_vs_Non_Sco,numeric,No,No,No,"College Student Areas vs Non-Student Areas Score"
211,GF395,"Financial-Premier Summarized Credit-Factor Variables",Financial,"Credit Statistics",Factor,"Score: Credit Seekers","Credit Seekers",Credit_Seekers,numeric,No,No,No,"SCSP: Factor Score - Credit Seekers"
308,G3410,"Demographic-CAPE-Factor Variables",Geo-Demographic,Census,Over/Under,"Score: Employed Wage Earners vs. Other Types of Income","Empl Wage Earn vs. Others Sco",Empl_Wage_Earn_vs_Others_Sco,numeric,No,No,No,"Employed Wage Earners vs. Other Income Score"
304,G3406,"Demographic-CAPE-Factor Variables",Geo-Demographic,Census,Over/Under,"Score: Family Home Owners vs. Non-Family Renters","Fam Hm Own vs Non-Fam Rent Sco",Fam_Hm_Own_vs_Non_Fam_Rent_Sco,numeric,No,No,No,"Family Home Owners vs. Non-Family Renters Score"
214,GF398,"Financial-Premier Summarized Credit-Factor Variables",Financial,"Credit Statistics",Factor,"Score: Foreclosures",Foreclosures,Foreclosures,numeric,No,No,No,"SCSP: Factor Score - Foreclosures"
500,40401,"Auto-Auto Market Statistics",Geo-Demographic,"Other Statistics","Auto Market","Score: Foreign vs. Domestic Auto","Foreign vs Domestic",Foreign_vs_Domestic,integer,No,No,No,"AMS: # Foreign versus Domestic Vehicles"
306,G3408,"Demographic-CAPE-Factor Variables",Geo-Demographic,Census,Over/Under,"Score: High vs. Low Affluence","High vs. Low Affluence Sco",High_vs_Low_Affluence_Sco,numeric,No,No,No,"High vs. Low Affluence Score"
303,G3405,"Demographic-CAPE-Factor Variables",Geo-Demographic,Census,Over/Under,"Score: Hispanic vs. Non-Hispanic","Hispanic vs. Non-Hispanic Sco",Hispanic_vs_Non_Hispanic_Sco,numeric,No,No,No,"Hispanic vs. Non-Hispanic Score"
502,40403,"Auto-Auto Market Statistics",Geo-Demographic,"Other Statistics","Auto Market","Score: Luxury vs. Mid-Priced Auto","Luxury vs Mid-Priced",Luxury_vs_Mid_Priced,integer,No,No,No,"AMS: # Luxury & Near Luxury vs Medium Priced Veh"
504,40405,"Auto-Auto Market Statistics",Geo-Demographic,"Other Statistics","Auto Market","Score: Mid-Range Car vs. Trucks","Mid-Range Car vs Trucks",Mid_Range_Car_vs_Trucks,integer,No,No,No,"AMS: # Mid rng Cars vs SM Pickups/Lrg SUVs/pickup"
213,GF397,"Financial-Premier Summarized Credit-Factor Variables",Financial,"Credit Statistics",Factor,"Score: Months Since Mortgage Opened","# Months Since Mort Opened",No_Months_Since_Mort_Opened,numeric,No,No,No,"SCSP: Factor Score-# Months Mort Opened"
501,40402,"Auto-Auto Market Statistics",Geo-Demographic,"Other Statistics","Auto Market","Score: More vs. Less Expensive Auto","More vs Less Expensive",More_vs_Less_Expensive,integer,No,No,No,"AMS: # Newer/More Expensive vs. Older/Less Exp"
503,40404,"Auto-Auto Market Statistics",Geo-Demographic,"Other Statistics","Auto Market","Score: New vs. Used Auto","New vs Used",New_vs_Used,integer,No,No,No,"AMS: # New versus Used Vehicles"
310,G3412,"Demographic-CAPE-Factor Variables",Geo-Demographic,Census,Over/Under,"Score: Older vs. Newer Built Homes","Older vs Newer Built Homes Sco",Older_vs_Newer_Built_Homes_Sco,numeric,No,No,No,"Older vs. Newer Built Homes Score"
305,G3407,"Demographic-CAPE-Factor Variables",Geo-Demographic,Census,Over/Under,"Score: Older vs. Younger","Older vs. Younger Age Sco",Older_vs_Younger_Age_Sco,numeric,No,No,No,"Older vs. Younger Age Score"
209,GF393,"Financial-Premier Summarized Credit-Factor Variables",Financial,"Credit Statistics",Factor,"Score: Open Installment/Auto Trade Amount","Installment or Auto Trades Amt",Installment_or_Auto_Trades_Amt,numeric,No,No,No,"SCSP:Factor Score-Install/Auto Trades Amt"
215,GF401,"Financial-Premier Summarized Credit-Factor Variables",Financial,"Credit Statistics",Factor,"Score: Open Retail Trade/Credit Amount","Open Retail Trades & Credit",Open_Retail_Trades_and_Credit,numeric,No,No,No,"SCSP: Factor Score-Open Retail Trades"
212,GF396,"Financial-Premier Summarized Credit-Factor Variables",Financial,"Credit Statistics",Factor,"Score: Recently Opened Mortgage","Recently Opened Mortgage",Recently_Opened_Mortgage,numeric,No,No,No,"SCSP: Factor Score-Recently Opened Mortgage"
210,GF394,"Financial-Premier Summarized Credit-Factor Variables",Financial,"Credit Statistics",Factor,"Score: Revolving Bankcard Balances","Revolving Bankcard Balances",Revolving_Bankcard_Balances,numeric,No,No,No,"SCSP: Factor Score-Revolve Bankcard Balances"
